image_path,disease_name,disease_folder,status,phase1_status,phase1_raw,phase2_status,phase2_raw,error_log
    ""Lesion_Type"": [""Sẩn"", ""Nốt"", ""Mảng gồ""],
    ""Colour"": [""Nâu sẫm"", ""Tím hồng"", ""Trắng xám""],
    ""Shape"": [""Hình tròn"", ""Hình bầu dục"", ""Ranh giới rõ""],
    ""Distribution"": [""Cẳng chân"", ""Cổ chân"", ""Rải rác""],
    ""Characteristics"": [""Đóng vảy"", ""Loét trung tâm"", ""Tăng sừng""]
  }
}",
Kyrle disease/kyrle-disease-0004.jpg,Kyrle disease,Kyrle disease,P2_OK,P1_OK,"Sẩn loét, Nốt đóng mài, Mảng thâm
Nâu đen, Tím hồng, Trắng vàng
Hình tròn, Bất quy tắc, Ranh giới rõ
Cẳng chân, Rải rác, Khu trú
Đóng mài, Vảy da, Tăng sắc tố, Lõm trung tâm",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Kyrle disease"",
    ""Lesion_Type"": [""Sẩn loét"", ""Nốt đóng mài"", ""Mảng thâm""],
    ""Colour"": [""Nâu đen"", ""Tím hồng"", ""Trắng vàng""],
    ""Shape"": [""Hình tròn"", ""Bất quy tắc"", ""Ranh giới rõ""],
    ""Distribution"": [""Cẳng chân"", ""Rải rác"", ""Khu trú""],
    ""Characteristics"": [""Đóng mài"", ""Vảy da"", ""Tăng sắc tố"", ""Lõm trung tâm""]
  }
}",
Kyrle disease/kyrle-disease-0005.jpg,Kyrle disease,Kyrle disease,P2_OK,P1_OK,"Sẩn, Nốt, Loét đóng vảy
Hồng tím, Nâu đen, Vàng trắng
Hình tròn, Ranh giới rõ, Lõm trung tâm
Vùng da có lông, Rải rác, Khu trú
Vảy tiết, Nút sừng, Quầng hồng ban",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Kyrle disease"",
    ""Lesion_Type"": [""Sẩn"", ""Nốt"", ""Loét đóng vảy""],
    ""Colour"": [""Hồng tím"", ""Nâu đen"", ""Vàng trắng""],
    ""Shape"": [""Hình tròn"", ""Ranh giới rõ"", ""Lõm trung tâm""],
    ""Distribution"": [""Da có lông"", ""Rải rác"", ""Khu trú""],
    ""Characteristics"": [""Vảy tiết"", ""Nút sừng"", ""Quầng hồng ban""]
  }
}",
Kyrle disease/kyrle.jpg,Kyrle disease,Kyrle disease,P2_OK,P1_OK,"Chấm xuất huyết, Ban xuất huyết
Đỏ tím, Đỏ nâu
Hình chấm nhỏ, Hình tròn, Ranh giới rõ
Cẳng tay, Lan tỏa, Dày đặc
Không bong vảy, Tổn thương nhiều, Hợp lưu nhẹ",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Kyrle disease"",
    ""Lesion_Type"": [""Chấm xuất huyết"", ""Ban xuất huyết""],
    ""Colour"": [""Đỏ tím"", ""Đỏ nâu""],
    ""Shape"": [""Hình chấm nhỏ"", ""Hình tròn"", ""Ranh giới rõ""],
    ""Distribution"": [""Cẳng tay"", ""Lan tỏa"", ""Dày đặc""],
    ""Characteristics"": [""Tổn thương nhiều"", ""Hợp lưu nhẹ""]
  }
}",
Kyrle disease/kyrle2.jpg,Kyrle disease,Kyrle disease,P2_OK,P1_OK,"Sẩn, Nốt, Loét đóng mài
Đỏ tím, Nâu đen, Vàng nâu
Hình tròn, Hình bầu dục, Ranh giới rõ
Vùng da có lông, Rải rác, Đa ổ
Đóng mài trung tâm, Lõm giữa, Tăng sắc tố xung quanh",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Kyrle disease"",
    ""Lesion_Type"": [""Sẩn"", ""Nốt"", ""Loét đóng mài""],
    ""Colour"": [""Đỏ tím"", ""Nâu đen"", ""Vàng nâu""],
    ""Shape"": [""Hình tròn"", ""Hình bầu dục"", ""Ranh giới rõ""],
    ""Distribution"": [""Da có lông"", ""Rải rác"", ""Đa ổ""],
    ""Characteristics"": [""Đóng mài trung tâm"", ""Lõm giữa"", ""Tăng sắc tố""]
  }
}",
Kyrle disease/kyrle3.jpg,Kyrle disease,Kyrle disease,P2_OK,P1_OK,"Sẩn đỏ, Mụn mủ nhỏ
Đỏ nâu, Vàng trắng
Hình tròn, Ranh giới rõ
Vùng da có lông, Rải rác, Theo nang lông
Vảy da, Vảy vàng, Đóng mày, Trung tâm mủ",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Kyrle disease"",
    ""Lesion_Type"": [""Sẩn đỏ"", ""Mụn mủ nhỏ""],
    ""Colour"": [""Đỏ nâu"", ""Vàng trắng""],
    ""Shape"": [""Hình tròn"", ""Ranh giới rõ""],
    ""Distribution"": [""Da có lông"", ""Rải rác"", ""Theo nang lông""],
    ""Characteristics"": [""Vảy da"", ""Vảy vàng"", ""Đóng mày"", ""Trung tâm mủ""]
  }
}",
Leg ulcer/3035.jpg,Leg ulcer,Leg ulcer,P2_OK,P1_OK,"Mảng hồng ban, Trợt loét
Đỏ hồng, Đỏ sẫm, Nâu đen, Trắng xám
Bất quy tắc, Ranh giới không rõ
Nếp bẹn, Khu trú
Bong vảy, Đóng mài, Nứt trợt",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Leg ulcer"",
    ""Lesion_Type"": [""Mảng hồng ban"", ""Trợt loét""],
    ""Colour"": [""Đỏ hồng"", ""Đỏ sẫm"", ""Nâu đen"", ""Trắng xám""],
    ""Shape"": [""Bất quy tắc"", ""Ranh giới không rõ""],
    ""Distribution"": [""Nếp bẹn"", ""Khu trú""],
    ""Characteristics"": [""Bong vảy"", ""Đóng mài"", ""Nứt trợt""]
  }
}",
Leg ulcer/3036.jpg,Leg ulcer,Leg ulcer,P2_OK,P1_OK,"Loét da, Mảng trợt, Mảng đóng mài
Đỏ hồng, Vàng nâu, Trắng nhạt
Bất quy tắc, Ranh giới rõ
Cẳng chân, Cổ chân, Khu trú
Mài dày, Hoại tử vàng, Sẹo teo",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Leg ulcer"",
    ""Lesion_Type"": [""Loét da"", ""Mảng trợt"", ""Mảng đóng mài""],
    ""Colour"": [""Đỏ hồng"", ""Vàng nâu"", ""Trắng nhạt""],
    ""Shape"": [""Bất quy tắc"", ""Ranh giới rõ""],
    ""Distribution"": [""Cẳng chân"", ""Cổ chân"", ""Khu trú""],
    ""Characteristics"": [""Mài dày"", ""Hoại tử vàng"", ""Sẹo teo""]
  }
}",
Leg ulcer/3037.jpg,Leg ulcer,Leg ulcer,P2_OK,P1_OK,"Vết loét, Mảng hồng ban, Trợt da
Đỏ hồng, Vàng nâu, Nâu đỏ
Bất quy tắc, Ranh giới khá rõ
Cẳng chân, Cổ chân, Khu trú
Mài tiết, Đóng vảy, Phù nề",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Leg ulcer"",
    ""Lesion_Type"": [""Vết loét"", ""Mảng hồng ban"", ""Trợt da""],
    ""Colour"": [""Đỏ hồng"", ""Vàng nâu"", ""Nâu đỏ""],
    ""Shape"": [""Bất quy tắc"", ""Ranh giới rõ""],
    ""Distribution"": [""Cẳng chân"", ""Cổ chân"", ""Khu trú""],
    ""Characteristics"": [""Mài tiết"", ""Đóng vảy"", ""Phù nề""]
  }
}",
Leg ulcer/3038.jpg,Leg ulcer,Leg ulcer,P2_OK,P1_OK,"Mảng tăng sắc tố, Dát tăng sắc tố
Nâu sẫm, Nâu đỏ, Đỏ tím
Bất quy tắc, Ranh giới không rõ
Cổ chân, Mu bàn chân, Khu trú
Da bóng, Teo da, Giãn mạch, Tĩnh mạch nổi",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Leg ulcer"",
    ""Lesion_Type"": [""Mảng tăng sắc tố"", ""Dát tăng sắc tố""],
    ""Colour"": [""Nâu sẫm"", ""Nâu đỏ"", ""Đỏ tím""],
    ""Shape"": [""Bất quy tắc"", ""Ranh giới mờ""],
    ""Distribution"": [""Cổ chân"", ""Mu bàn chân"", ""Khu trú""],
    ""Characteristics"": [""Da bóng"", ""Teo da"", ""Giãn mạch"", ""Tĩnh mạch nổi""]
  }
}",
Leg ulcer/3039.jpg,Leg ulcer,Leg ulcer,P2_OK,P1_OK,"Nốt loét, Mảng hồng ban
Đỏ hồng, Trắng vàng, Nâu đỏ
Hình tròn, Ranh giới rõ, Bờ gồ
Vùng da, Khu trú
Trợt loét, Đóng mài, Vảy vàng",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Leg ulcer"",
    ""Lesion_Type"": [""Nốt loét"", ""Mảng hồng ban""],
    ""Colour"": [""Đỏ hồng"", ""Trắng vàng"", ""Nâu đỏ""],
    ""Shape"": [""Hình tròn"", ""Ranh giới rõ"", ""Bờ gồ""],
    ""Distribution"": [""Vùng da"", ""Khu trú""],
    ""Characteristics"": [""Trợt loét"", ""Đóng mài"", ""Vảy vàng""]
  }
}",
Leg ulcer/3040.jpg,Leg ulcer,Leg ulcer,P2_OK,P1_OK,"Nốt hồng ban, Mảng trợt
Đỏ hồng, Hồng nhạt, Trắng xám
Hình tròn, Gồ cao, Ranh giới rõ
Gót chân, Khu trú, Đơn độc
Trợt nông, Bong vảy, Da khô",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Leg ulcer"",
    ""Lesion_Type"": [""Nốt hồng ban"", ""Mảng trợt""],
    ""Colour"": [""Đỏ hồng"", ""Hồng nhạt"", ""Trắng xám""],
    ""Shape"": [""Hình tròn"", ""Gồ cao"", ""Ranh giới rõ""],
    ""Distribution"": [""Gót chân"", ""Khu trú"", ""Đơn độc""],
    ""Characteristics"": [""Trợt nông"", ""Bong vảy"", ""Da khô""]
  }
}",
Leg ulcer/3041.jpg,Leg ulcer,Leg ulcer,P2_OK,P1_OK,"Loét da, Mảng hoại tử, Trợt da
Đỏ tươi, Đỏ sẫm, Đen, Vàng nhạt, Tím bầm
Bất quy tắc, Ranh giới rõ, Bờ nham nhở
Cẳng chân, Khu trú, Lan rộng
Dịch tiết, Giả mạc vàng, Vảy tiết đen, Hoại tử, Da xung quanh tím bầm",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Leg ulcer"",
    ""Lesion_Type"": [""Loét da"", ""Mảng hoại tử"", ""Trợt da""],
    ""Colour"": [""Đỏ tươi"", ""Đỏ sẫm"", ""Đen"", ""Vàng nhạt"", ""Tím bầm""],
    ""Shape"": [""Bất quy tắc"", ""Ranh giới rõ"", ""Bờ nham nhở""],
    ""Distribution"": [""Cẳng chân"", ""Khu trú"", ""Lan rộng""],
    ""Characteristics"": [""Dịch tiết"", ""Giả mạc vàng"", ""Vảy tiết đen"", ""Hoại tử"", ""Da tím bầm""]
  }
}",
Leg ulcer/3042.jpg,Leg ulcer,Leg ulcer,P2_OK,P1_OK,"Loét da, Mảng hoại tử, Ban xuất huyết
Đỏ tím, Nâu đen, Tím bầm
Bất quy tắc, Ranh giới không rõ
Cổ chân, Cẳng chân dưới, Khu trú
Đóng mài đen, Hoại tử, Vết trợt, Bầm tím",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Leg ulcer"",
    ""Lesion_Type"": [
      ""Loét da"",
      ""Mảng hoại tử"",
      ""Ban xuất huyết""
    ],
    ""Colour"": [
      ""Đỏ tím"",
      ""Nâu đen"",
      ""Tím bầm""
    ],
    ""Shape"": [
      ""Bất quy tắc"",
      ""Ranh giới không rõ""
    ],
    ""Distribution"": [
      ""Cổ chân"",
      ""Cẳng chân dưới"",
      ""Khu trú""
    ],
    ""Characteristics"": [
      ""Đóng mài đen"",
      ""Hoại tử"",
      ""Vết trợt"",
      ""Bầm tím""
    ]
  }
}",
Leg ulcer/3043.jpg,Leg ulcer,Leg ulcer,P2_OK,P1_OK,"Mảng loét, Trợt da, Hoại tử da
Đỏ tươi, Đen, Vàng nhạt, Nâu tím
Bất quy tắc, Ranh giới không đều
Cẳng chân, Khu trú, Dọc chi
Dịch tiết, Mô hoại tử, Giả mạc vàng, Đóng mài đen",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Leg ulcer"",
    ""Lesion_Type"": [""Mảng loét"", ""Trợt da"", ""Hoại tử da""],
    ""Colour"": [""Đỏ tươi"", ""Đen"", ""Vàng nhạt"", ""Nâu tím""],
    ""Shape"": [""Bất quy tắc"", ""Không đều""],
    ""Distribution"": [""Cẳng chân"", ""Khu trú"", ""Dọc chi""],
    ""Characteristics"": [""Dịch tiết"", ""Mô hoại tử"", ""Giả mạc vàng"", ""Đóng mài đen""]
  }
}",
Leg ulcer/3044.jpg,Leg ulcer,Leg ulcer,P2_OK,P1_OK,"Loét da, Mảng trợt, Vết trợt rỉ dịch
Đỏ tươi, Đỏ sẫm, Vàng, Đen
Bất quy tắc, Ranh giới tương đối rõ
Cẳng chân, Khu trú
Hoại tử đen, Giả mạc vàng, Rỉ dịch, Đóng mài, Hồng ban xung quanh",P2_OK,"{""JSON_EXTRACTION"":{""Category"":""Leg ulcer"",""Lesion_Type"":[""Loét da"",""Mảng trợt"",""Vết trợt""],""Colour"":[""Đỏ tươi"",""Đỏ sẫm"",""Vàng"",""Đen""],""Shape"":[""Bất quy tắc"",""Ranh giới rõ""],""Distribution"":[""Cẳng chân"",""Khu trú""],""Characteristics"":[""Hoại tử đen"",""Giả mạc vàng"",""Rỉ dịch"",""Đóng mài"",""Hồng ban xung quanh""]}}",
Leg ulcer/3045.jpg,Leg ulcer,Leg ulcer,P2_OK,P1_OK,"Mảng hồng ban, Trợt da, Loét nông
Đỏ hồng, Đỏ tươi, Vàng nâu, Tím sẫm
Bất quy tắc, Ranh giới không rõ
Cẳng chân, Khu trú
Rỉ dịch, Đóng mài, Vảy tiết, Bề mặt bóng",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Leg ulcer"",
    ""Lesion_Type"": [""Mảng hồng ban"", ""Trợt da"", ""Loét nông""],
    ""Colour"": [""Đỏ hồng"", ""Đỏ tươi"", ""Vàng nâu"", ""Tím sẫm""],
    ""Shape"": [""Bất quy tắc"", ""Ranh giới mờ""],
    ""Distribution"": [""Cẳng chân"", ""Khu trú""],
    ""Characteristics"": [""Rỉ dịch"", ""Đóng mài"", ""Vảy tiết"", ""Bề mặt bóng""]
  }
}",
Leg ulcer/3046.jpg,Leg ulcer,Leg ulcer,P2_OK,P1_OK,"Mảng trợt da, Vết loét nông, Hồng ban
Đỏ tươi, Hồng đỏ, Vàng nhạt
Bất quy tắc, Ranh giới không đều
Cẳng chân, Khu trú, Dọc chi
Rỉ dịch, Bóng ướt, Đóng mài, Hoại tử điểm",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Leg ulcer"",
    ""Lesion_Type"": [""Mảng trợt da"", ""Vết loét nông"", ""Hồng ban""],
    ""Colour"": [""Đỏ tươi"", ""Hồng đỏ"", ""Vàng nhạt""],
    ""Shape"": [""Bất quy tắc"", ""Ranh giới không đều""],
    ""Distribution"": [""Cẳng chân"", ""Khu trú"", ""Dọc chi""],
    ""Characteristics"": [""Rỉ dịch"", ""Bóng ướt"", ""Đóng mài"", ""Hoại tử điểm""]
  }
}",
Leg ulcer/3047.jpg,Leg ulcer,Leg ulcer,P2_OK,P1_OK,"Mảng trợt loét, Mảng hồng ban
Đỏ tươi, Đỏ tím, Nâu đen
Bất quy tắc, Ranh giới không đều
Cẳng chân, Khu trú
Trợt da, Đóng mài, Xuất huyết điểm, Bề mặt ướt",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Leg ulcer"",
    ""Lesion_Type"": [""Mảng trợt loét"", ""Mảng hồng ban""],
    ""Colour"": [""Đỏ tươi"", ""Đỏ tím"", ""Nâu đen""],
    ""Shape"": [""Bất quy tắc"", ""Ranh giới không đều""],
    ""Distribution"": [""Cẳng chân"", ""Khu trú""],
    ""Characteristics"": [""Trợt da"", ""Đóng mài"", ""Xuất huyết điểm"", ""Bề mặt ướt""]
  }
}",
Leg ulcer/3048.jpg,Leg ulcer,Leg ulcer,P2_OK,P1_OK,"Mảng loét, Mảng hồng ban
Đỏ hồng, Tím đỏ, Nâu đen
Hình bầu dục, Bất quy tắc, Ranh giới không đều
Cẳng chân, Khu trú
Vảy tiết, Mài đen, Trợt loét, Quầng đỏ xung quanh",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Leg ulcer"",
    ""Lesion_Type"": [""Mảng loét"", ""Mảng hồng ban""],
    ""Colour"": [""Đỏ hồng"", ""Tím đỏ"", ""Nâu đen""],
    ""Shape"": [""Hình bầu dục"", ""Bất quy tắc"", ""Không đều""],
    ""Distribution"": [""Cẳng chân"", ""Khu trú""],
    ""Characteristics"": [""Vảy tiết"", ""Mài đen"", ""Trợt loét"", ""Quầng đỏ""]
  }
}",
Leg ulcer/3049.jpg,Leg ulcer,Leg ulcer,P2_OK,P1_OK,"Vết loét, Mảng hồng ban, Mảng tăng sắc tố
Đỏ hồng, Nâu vàng, Nâu đen
Bất quy tắc, Ranh giới không đều
Cẳng chân, Cổ chân, Khu trú
Đóng mài, Trợt da, Da teo, Giãn mạch",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Leg ulcer"",
    ""Lesion_Type"": [""Vết loét"", ""Mảng hồng ban"", ""Mảng tăng sắc tố""],
    ""Colour"": [""Đỏ hồng"", ""Nâu vàng"", ""Nâu đen""],
    ""Shape"": [""Bất quy tắc"", ""Ranh giới không đều""],
    ""Distribution"": [""Cẳng chân"", ""Cổ chân"", ""Khu trú""],
    ""Characteristics"": [""Đóng mài"", ""Trợt da"", ""Da teo"", ""Giãn mạch""]
  }
}",
Leg ulcer/3050.jpg,Leg ulcer,Leg ulcer,P2_OK,P1_OK,"Loét da, Mảng hồng ban
Đỏ hồng, Vàng nâu, Nâu đen
Bất quy tắc, Ranh giới không rõ
Cẳng chân, Cổ chân, Khu trú
Đóng mài, Dịch tiết, Trợt da",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Leg ulcer"",
    ""Lesion_Type"": [""Loét da"", ""Mảng hồng ban""],
    ""Colour"": [""Đỏ hồng"", ""Vàng nâu"", ""Nâu đen""],
    ""Shape"": [""Bất quy tắc""],
    ""Distribution"": [""Cẳng chân"", ""Cổ chân"", ""Khu trú""],
    ""Characteristics"": [""Đóng mài"", ""Dịch tiết"", ""Trợt da""]
  }
}",
Leg ulcer/3051.jpg,Leg ulcer,Leg ulcer,P2_OK,P1_OK,"Mảng hồng ban, Trợt da, Mụn nước vỡ
Đỏ hồng, Đỏ tươi, Vàng nâu
Dạng dài, Bất quy tắc, Ranh giới không rõ
Cẳng chân, Mặt trước cẳng chân, Khu trú
Rỉ dịch, Đóng mài, Bóng ướt, Trợt loét",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Leg ulcer"",
    ""Lesion_Type"": [""Mảng hồng ban"", ""Trợt da"", ""Mụn nước vỡ""],
    ""Colour"": [""Đỏ hồng"", ""Đỏ tươi"", ""Vàng nâu""],
    ""Shape"": [""Dạng dài"", ""Bất quy tắc""],
    ""Distribution"": [""Cẳng chân"", ""Mặt trước cẳng chân"", ""Khu trú""],
    ""Characteristics"": [""Rỉ dịch"", ""Đóng mài"", ""Bóng ướt"", ""Trợt loét""]
  }
}",
Leg ulcer/3052.jpg,Leg ulcer,Leg ulcer,P2_OK,P1_OK,"Vết loét, Mảng hồng ban, Mảng tăng sắc tố
Đỏ hồng, Đỏ sẫm, Nâu tím, Vàng nâu
Bất quy tắc, Ranh giới không rõ, Hình mảng
Cẳng chân, Cổ chân, Khu trú
Đóng mài, Rỉ dịch, Bong vảy, Sưng nề",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Leg ulcer"",
    ""Lesion_Type"": [""Vết loét"", ""Mảng hồng ban"", ""Mảng tăng sắc tố""],
    ""Colour"": [""Đỏ hồng"", ""Đỏ sẫm"", ""Nâu tím"", ""Vàng nâu""],
    ""Shape"": [""Bất quy tắc"", ""Hình mảng""],
    ""Distribution"": [""Cẳng chân"", ""Cổ chân"", ""Khu trú""],
    ""Characteristics"": [""Đóng mài"", ""Rỉ dịch"", ""Bong vảy"", ""Sưng nề""]
  }
}",
Leg ulcer/3053.jpg,Leg ulcer,Leg ulcer,P2_OK,P1_OK,"Mảng hồng ban, Trợt da
Đỏ hồng, Đỏ sẫm, Vàng nâu
Bất quy tắc, Ranh giới không rõ
Cẳng chân, Cổ chân, Lan tỏa
Bong vảy, Vảy trắng, Đóng mài, Phù nề",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Leg ulcer"",
    ""Lesion_Type"": [""Mảng hồng ban"", ""Trợt da""],
    ""Colour"": [""Đỏ hồng"", ""Đỏ sẫm"", ""Vàng nâu""],
    ""Shape"": [""Bất quy tắc"", ""Ranh giới mờ""],
    ""Distribution"": [""Cẳng chân"", ""Cổ chân"", ""Lan tỏa""],
    ""Characteristics"": [""Bong vảy"", ""Vảy trắng"", ""Đóng mài"", ""Phù nề""]
  }
}",
Leg ulcer/3054.jpg,Leg ulcer,Leg ulcer,P2_OK,P1_OK,"Mảng hồng ban, Mảng bong vảy
Đỏ hồng, Đỏ nâu, Vàng nhạt
Bất quy tắc, Ranh giới không rõ
Cẳng chân, Lan tỏa
Bong vảy, Vảy trắng, Đóng mài vàng, Rỉ dịch",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Leg ulcer"",
    ""Lesion_Type"": [""Mảng hồng ban"", ""Mảng bong vảy""],
    ""Colour"": [""Đỏ hồng"", ""Đỏ nâu"", ""Vàng nhạt""],
    ""Shape"": [""Bất quy tắc""],
    ""Distribution"": [""Cẳng chân"", ""Lan tỏa""],
    ""Characteristics"": [""Bong vảy"", ""Vảy trắng"", ""Đóng mài vàng"", ""Rỉ dịch""]
  }
}",
Leg ulcer/3055.jpg,Leg ulcer,Leg ulcer,P2_OK,P1_OK,"Mảng hồng ban, Trợt loét nông
Đỏ hồng, Đỏ nâu, Trắng xám
Bất quy tắc, Ranh giới không rõ
Thân mình, Khu trú
Bong vảy, Vảy mỏng, Đóng mài",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Leg ulcer"",
    ""Lesion_Type"": [""Mảng hồng ban"", ""Trợt loét nông""],
    ""Colour"": [""Đỏ hồng"", ""Đỏ nâu"", ""Trắng xám""],
    ""Shape"": [""Bất quy tắc"", ""Ranh giới mờ""],
    ""Distribution"": [""Thân mình"", ""Khu trú""],
    ""Characteristics"": [""Bong vảy"", ""Vảy mỏng"", ""Đóng mài""]
  }
}",
Leg ulcer/3056.jpg,Leg ulcer,Leg ulcer,P2_OK,P1_OK,"Dát hồng ban, Giãn mạch
Đỏ hồng, Đỏ tím
Dạng lưới, Ngoằn ngoèo, Ranh giới không rõ
Cẳng tay, Lan tỏa
Mạch máu nông, Không vảy",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Leg ulcer"",
    ""Lesion_Type"": [""Dát hồng ban"", ""Giãn mạch""],
    ""Colour"": [""Đỏ hồng"", ""Đỏ tím""],
    ""Shape"": [""Dạng lưới"", ""Ngoằn ngoèo""],
    ""Distribution"": [""Cẳng tay"", ""Lan tỏa""],
    ""Characteristics"": [""Mạch máu nông""]
  }
}",
Leg ulcer/3057.jpg,Leg ulcer,Leg ulcer,P2_OK,P1_OK,"Sẩn trợt, Nốt trợt, Mảng hồng ban
Đỏ hồng, Đỏ sẫm, Nâu nhạt
Hình tròn, Bất quy tắc, Ranh giới tương đối rõ
Cẳng chân, Khu trú, Rải rác
Đóng mài, Trợt da, Vảy mỏng",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Leg ulcer"",
    ""Lesion_Type"": [""Sẩn trợt"", ""Nốt trợt"", ""Mảng hồng ban""],
    ""Colour"": [""Đỏ hồng"", ""Đỏ sẫm"", ""Nâu nhạt""],
    ""Shape"": [""Hình tròn"", ""Bất quy tắc"", ""Ranh giới rõ""],
    ""Distribution"": [""Cẳng chân"", ""Khu trú"", ""Rải rác""],
    ""Characteristics"": [""Đóng mài"", ""Trợt da"", ""Vảy mỏng""]
  }
}",
Leg ulcer/3058.jpg,Leg ulcer,Leg ulcer,P2_OK,P1_OK,"Loét da, Mảng hồng ban, Trợt da
Đỏ tím, Vàng nâu, Đỏ sẫm
Bất quy tắc, Ranh giới không đều
Cẳng chân, Khu trú, Rải rác
Dịch tiết, Mài vàng, Hoại tử vàng, Bề mặt ướt",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Leg ulcer"",
    ""Lesion_Type"": [""Loét da"", ""Mảng hồng ban"", ""Trợt da""],
    ""Colour"": [""Đỏ tím"", ""Vàng nâu"", ""Đỏ sẫm""],
    ""Shape"": [""Bất quy tắc"", ""Không đều""],
    ""Distribution"": [""Cẳng chân"", ""Khu trú"", ""Rải rác""],
    ""Characteristics"": [""Dịch tiết"", ""Mài vàng"", ""Hoại tử vàng"", ""Bề mặt ướt""]
  }
}",
Leg ulcer/3059.jpg,Leg ulcer,Leg ulcer,P2_OK,P1_OK,"Loét, Trợt da, Bọng nước vỡ
Đỏ tươi, Đỏ tím, Nâu đen
Bầu dục, Bất quy tắc, Ranh giới rõ
Cẳng chân, Rải rác, Nhiều ổ
Vảy tiết, Đóng mày, Hoại tử, Nền ướt",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Leg ulcer"",
    ""Lesion_Type"": [""Loét"", ""Trợt da"", ""Bọng nước vỡ""],
    ""Colour"": [""Đỏ tươi"", ""Đỏ tím"", ""Nâu đen""],
    ""Shape"": [""Bầu dục"", ""Bất quy tắc"", ""Ranh giới rõ""],
    ""Distribution"": [""Cẳng chân"", ""Rải rác"", ""Nhiều ổ""],
    ""Characteristics"": [""Vảy tiết"", ""Đóng mày"", ""Hoại tử"", ""Nền ướt""]
  }
}",
Leg ulcer/3060.jpg,Leg ulcer,Leg ulcer,P2_OK,P1_OK,"Mảng hồng ban, Trợt da
